job_id,job_title,company,location,experience,education,salary,job_type,skill,skill_category
JOB03665,Backend Developer,TechNova Solutions,"Hyderabad, India",5-8 years,B.Tech/M.Tech,5-8 LPA,Contract,sql,Database
JOB03665,Backend Developer,TechNova Solutions,"Hyderabad, India",5-8 years,B.Tech/M.Tech,5-8 LPA,Contract,postgresql,Database
JOB03665,Backend Developer,TechNova Solutions,"Hyderabad, India",5-8 years,B.Tech/M.Tech,5-8 LPA,Contract,docker,DevOps
JOB01662,Software Engineer,NexaWorks,"Gwalior, India",0-2 years,B.Tech/M.Tech,5-7 LPA,Contract,python,Programming
JOB01662,Software Engineer,NexaWorks,"Gwalior, India",0-2 years,B.Tech/M.Tech,5-7 LPA,Contract,java,Programming
JOB01662,Software Engineer,NexaWorks,"Gwalior, India",0-2 years,B.Tech/M.Tech,5-7 LPA,Contract,sql,Database
JOB01662,Software Engineer,NexaWorks,"Gwalior, India",0-2 years,B.Tech/M.Tech,5-7 LPA,Contract,docker,DevOps
JOB01662,Software Engineer,NexaWorks,"Gwalior, India",0-2 years,B.Tech/M.Tech,5-7 LPA,Contract,git,Version Control
JOB00509,Cloud Engineer,NexaWorks,"Pune, India",2-4 years,Master's Degree,6-9 LPA,Contract,aws,Cloud
JOB00509,Cloud Engineer,NexaWorks,"Pune, India",2-4 years,Master's Degree,6-9 LPA,Contract,azure,Cloud
JOB00509,Cloud Engineer,NexaWorks,"Pune, India",2-4 years,Master's Degree,6-9 LPA,Contract,docker,DevOps
JOB00167,Business Analyst,CodeCraft India,"Gurgaon, India",5-8 years,Bachelor's Degree,12-14 LPA,Full-time,sql,Database
JOB00167,Business Analyst,CodeCraft India,"Gurgaon, India",5-8 years,Bachelor's Degree,12-14 LPA,Full-time,power bi,Data Analytics
JOB00167,Business Analyst,CodeCraft India,"Gurgaon, India",5-8 years,Bachelor's Degree,12-14 LPA,Full-time,excel,Data Analytics
JOB05498,DevOps Engineer,BlueOrbit Software,"Gurgaon, India",0-2 years,Master's Degree,3-5 LPA,Full-time,aws,Cloud
JOB08388,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",1-3 years,B.E.,11-14 LPA,Full-time,python,Programming
JOB08388,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",1-3 years,B.E.,11-14 LPA,Full-time,sql,Database
JOB08388,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",1-3 years,B.E.,11-14 LPA,Full-time,tensorflow,Machine Learning
JOB08388,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",1-3 years,B.E.,11-14 LPA,Full-time,pytorch,Machine Learning
JOB08388,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",1-3 years,B.E.,11-14 LPA,Full-time,docker,DevOps
JOB01007,Machine Learning Engineer,Quantix Technologies,"Mumbai, India",0-2 years,B.Tech/M.Tech,6-11 LPA,Internship,python,Programming
JOB01007,Machine Learning Engineer,Quantix Technologies,"Mumbai, India",0-2 years,B.Tech/M.Tech,6-11 LPA,Internship,sql,Database
JOB01007,Machine Learning Engineer,Quantix Technologies,"Mumbai, India",0-2 years,B.Tech/M.Tech,6-11 LPA,Internship,tensorflow,Machine Learning
JOB01007,Machine Learning Engineer,Quantix Technologies,"Mumbai, India",0-2 years,B.Tech/M.Tech,6-11 LPA,Internship,pytorch,Machine Learning
JOB01007,Machine Learning Engineer,Quantix Technologies,"Mumbai, India",0-2 years,B.Tech/M.Tech,6-11 LPA,Internship,aws,Cloud
JOB08441,Frontend Developer,NextGen Systems,"Delhi, India",0-2 years,Bachelor's Degree,4-8 LPA,Full-time,git,Version Control
JOB01915,Cloud Engineer,FinEdge Technologies,"Noida, India",3-5 years,Master's Degree,8-12 LPA,Internship,python,Programming
JOB01915,Cloud Engineer,FinEdge Technologies,"Noida, India",3-5 years,Master's Degree,8-12 LPA,Internship,aws,Cloud
JOB01915,Cloud Engineer,FinEdge Technologies,"Noida, India",3-5 years,Master's Degree,8-12 LPA,Internship,azure,Cloud
JOB01915,Cloud Engineer,FinEdge Technologies,"Noida, India",3-5 years,Master's Degree,8-12 LPA,Internship,docker,DevOps
JOB03495,Frontend Developer,NextGen Systems,"Delhi, India",5-8 years,B.E.,9-14 LPA,Full-time,java,Programming
JOB03495,Frontend Developer,NextGen Systems,"Delhi, India",5-8 years,B.E.,9-14 LPA,Full-time,javascript,Programming
JOB03495,Frontend Developer,NextGen Systems,"Delhi, India",5-8 years,B.E.,9-14 LPA,Full-time,git,Version Control
JOB09732,QA Engineer,FinEdge Technologies,Remote,3-5 years,B.Tech,12-16 LPA,Full-time,java,Programming
JOB09732,QA Engineer,FinEdge Technologies,Remote,3-5 years,B.Tech,12-16 LPA,Full-time,git,Version Control
JOB09849,Software Engineer,Apex Solutions,"Mumbai, India",3-5 years,B.Tech/M.Tech,10-13 LPA,Full-time,python,Programming
JOB09849,Software Engineer,Apex Solutions,"Mumbai, India",3-5 years,B.Tech/M.Tech,10-13 LPA,Full-time,sql,Database
JOB09849,Software Engineer,Apex Solutions,"Mumbai, India",3-5 years,B.Tech/M.Tech,10-13 LPA,Full-time,docker,DevOps
JOB09849,Software Engineer,Apex Solutions,"Mumbai, India",3-5 years,B.Tech/M.Tech,10-13 LPA,Full-time,git,Version Control
JOB06597,Backend Developer,Apex Solutions,"Hyderabad, India",1-3 years,B.E.,9-13 LPA,Contract,python,Programming
JOB06597,Backend Developer,Apex Solutions,"Hyderabad, India",1-3 years,B.E.,9-13 LPA,Contract,java,Programming
JOB06597,Backend Developer,Apex Solutions,"Hyderabad, India",1-3 years,B.E.,9-13 LPA,Contract,sql,Database
JOB06597,Backend Developer,Apex Solutions,"Hyderabad, India",1-3 years,B.E.,9-13 LPA,Contract,docker,DevOps
JOB04991,Data Analyst,DataBridge Analytics,"Pune, India",3-5 years,B.Tech/M.Tech,8-12 LPA,Full-time,python,Programming
JOB04991,Data Analyst,DataBridge Analytics,"Pune, India",3-5 years,B.Tech/M.Tech,8-12 LPA,Full-time,sql,Database
JOB04991,Data Analyst,DataBridge Analytics,"Pune, India",3-5 years,B.Tech/M.Tech,8-12 LPA,Full-time,power bi,Data Analytics
JOB04991,Data Analyst,DataBridge Analytics,"Pune, India",3-5 years,B.Tech/M.Tech,8-12 LPA,Full-time,tableau,Data Analytics
JOB04991,Data Analyst,DataBridge Analytics,"Pune, India",3-5 years,B.Tech/M.Tech,8-12 LPA,Full-time,excel,Data Analytics
JOB02537,Backend Developer,Quantix Technologies,"Noida, India",5-8 years,B.E.,11-15 LPA,Full-time,python,Programming
JOB02537,Backend Developer,Quantix Technologies,"Noida, India",5-8 years,B.E.,11-15 LPA,Full-time,java,Programming
JOB02537,Backend Developer,Quantix Technologies,"Noida, India",5-8 years,B.E.,11-15 LPA,Full-time,sql,Database
JOB02537,Backend Developer,Quantix Technologies,"Noida, India",5-8 years,B.E.,11-15 LPA,Full-time,postgresql,Database
JOB01105,Data Scientist,InnovateLabs,"Hyderabad, India",1-3 years,,8-12 LPA,Full-time,python,Programming
JOB01105,Data Scientist,InnovateLabs,"Hyderabad, India",1-3 years,,8-12 LPA,Full-time,sql,Database
JOB01105,Data Scientist,InnovateLabs,"Hyderabad, India",1-3 years,,8-12 LPA,Full-time,numpy,Data Science
JOB01105,Data Scientist,InnovateLabs,"Hyderabad, India",1-3 years,,8-12 LPA,Full-time,aws,Cloud
JOB03876,Business Analyst,NexaWorks,"Chennai, India",1-3 years,B.Tech,6-11 LPA,Internship,sql,Database
JOB03876,Business Analyst,NexaWorks,"Chennai, India",1-3 years,B.Tech,6-11 LPA,Internship,power bi,Data Analytics
JOB03876,Business Analyst,NexaWorks,"Chennai, India",1-3 years,B.Tech,6-11 LPA,Internship,tableau,Data Analytics
JOB03876,Business Analyst,NexaWorks,"Chennai, India",1-3 years,B.Tech,6-11 LPA,Internship,excel,Data Analytics
JOB08236,Cloud Engineer,Vertex Digital,"Gurgaon, India",2-4 years,B.Tech/M.Tech,7-11 LPA,Full-time,python,Programming
JOB08236,Cloud Engineer,Vertex Digital,"Gurgaon, India",2-4 years,B.Tech/M.Tech,7-11 LPA,Full-time,docker,DevOps
JOB08236,Cloud Engineer,Vertex Digital,"Gurgaon, India",2-4 years,B.Tech/M.Tech,7-11 LPA,Full-time,kubernetes,DevOps
JOB01753,Cloud Engineer,Quantix Technologies,"Gwalior, India",2-4 years,Master's Degree,11-14 LPA,Contract,python,Programming
JOB01753,Cloud Engineer,Quantix Technologies,"Gwalior, India",2-4 years,Master's Degree,11-14 LPA,Contract,azure,Cloud
JOB01753,Cloud Engineer,Quantix Technologies,"Gwalior, India",2-4 years,Master's Degree,11-14 LPA,Contract,docker,DevOps
JOB05311,Cloud Engineer,InnovateLabs,"Chennai, India",3-5 years,B.Tech/M.Tech,5-7 LPA,Full-time,aws,Cloud
JOB05311,Cloud Engineer,InnovateLabs,"Chennai, India",3-5 years,B.Tech/M.Tech,5-7 LPA,Full-time,docker,DevOps
JOB05311,Cloud Engineer,InnovateLabs,"Chennai, India",3-5 years,B.Tech/M.Tech,5-7 LPA,Full-time,kubernetes,DevOps
JOB05953,Data Scientist,InnovateLabs,"Gwalior, India",2-4 years,B.E.,8-12 LPA,Contract,sql,Database
JOB05953,Data Scientist,InnovateLabs,"Gwalior, India",2-4 years,B.E.,8-12 LPA,Contract,pandas,Data Science
JOB05953,Data Scientist,InnovateLabs,"Gwalior, India",2-4 years,B.E.,8-12 LPA,Contract,numpy,Data Science
JOB07133,Frontend Developer,Vertex Digital,"Noida, India",1-3 years,B.Tech,9-14 LPA,Full-time,git,Version Control
JOB02917,Business Analyst,FinEdge Technologies,"Gwalior, India",5-8 years,Master's Degree,10-14 LPA,Full-time,sql,Database
JOB02917,Business Analyst,FinEdge Technologies,"Gwalior, India",5-8 years,Master's Degree,10-14 LPA,Full-time,power bi,Data Analytics
JOB02917,Business Analyst,FinEdge Technologies,"Gwalior, India",5-8 years,Master's Degree,10-14 LPA,Full-time,tableau,Data Analytics
JOB02917,Business Analyst,FinEdge Technologies,"Gwalior, India",5-8 years,Master's Degree,10-14 LPA,Full-time,excel,Data Analytics
JOB08217,Business Analyst,NextGen Systems,"Hyderabad, India",0-2 years,Bachelor's Degree,5-8 LPA,Full-time,sql,Database
JOB08217,Business Analyst,NextGen Systems,"Hyderabad, India",0-2 years,Bachelor's Degree,5-8 LPA,Full-time,power bi,Data Analytics
JOB08217,Business Analyst,NextGen Systems,"Hyderabad, India",0-2 years,Bachelor's Degree,5-8 LPA,Full-time,tableau,Data Analytics
JOB08217,Business Analyst,NextGen Systems,"Hyderabad, India",0-2 years,Bachelor's Degree,5-8 LPA,Full-time,excel,Data Analytics
JOB05755,Data Scientist,Quantix Technologies,"Gurgaon, India",3-5 years,B.Tech,8-11 LPA,Full-time,python,Programming
JOB05755,Data Scientist,Quantix Technologies,"Gurgaon, India",3-5 years,B.Tech,8-11 LPA,Full-time,sql,Database
JOB00153,QA Engineer,Apex Solutions,"Hyderabad, India",1-3 years,B.Tech,5-7 LPA,Full-time,python,Programming
JOB00153,QA Engineer,Apex Solutions,"Hyderabad, India",1-3 years,B.Tech,5-7 LPA,Full-time,sql,Database
JOB07863,QA Engineer,Apex Solutions,"Noida, India",0-2 years,B.Tech,4-6 LPA,Contract,java,Programming
JOB07863,QA Engineer,Apex Solutions,"Noida, India",0-2 years,B.Tech,4-6 LPA,Contract,sql,Database
JOB07863,QA Engineer,Apex Solutions,"Noida, India",0-2 years,B.Tech,4-6 LPA,Contract,git,Version Control
JOB05680,Software Engineer,Apex Solutions,"Pune, India",1-3 years,B.E.,10-13 LPA,Full-time,python,Programming
JOB05680,Software Engineer,Apex Solutions,"Pune, India",1-3 years,B.E.,10-13 LPA,Full-time,sql,Database
JOB05680,Software Engineer,Apex Solutions,"Pune, India",1-3 years,B.E.,10-13 LPA,Full-time,docker,DevOps
JOB05680,Software Engineer,Apex Solutions,"Pune, India",1-3 years,B.E.,10-13 LPA,Full-time,git,Version Control
JOB03908,Data Scientist,NexaWorks,Remote,2-4 years,B.E.,5-7 LPA,Internship,python,Programming
JOB03908,Data Scientist,NexaWorks,Remote,2-4 years,B.E.,5-7 LPA,Internship,sql,Database
JOB03908,Data Scientist,NexaWorks,Remote,2-4 years,B.E.,5-7 LPA,Internship,numpy,Data Science
JOB03908,Data Scientist,NexaWorks,Remote,2-4 years,B.E.,5-7 LPA,Internship,aws,Cloud
JOB09231,QA Engineer,BlueOrbit Software,"Hyderabad, India",0-2 years,B.E.,5-7 LPA,Full-time,python,Programming
JOB09231,QA Engineer,BlueOrbit Software,"Hyderabad, India",0-2 years,B.E.,5-7 LPA,Full-time,java,Programming
JOB09231,QA Engineer,BlueOrbit Software,"Hyderabad, India",0-2 years,B.E.,5-7 LPA,Full-time,sql,Database
JOB02553,Machine Learning Engineer,Vertex Digital,"Gurgaon, India",1-3 years,B.E.,6-9 LPA,Full-time,python,Programming
JOB02553,Machine Learning Engineer,Vertex Digital,"Gurgaon, India",1-3 years,B.E.,6-9 LPA,Full-time,sql,Database
JOB02553,Machine Learning Engineer,Vertex Digital,"Gurgaon, India",1-3 years,B.E.,6-9 LPA,Full-time,tensorflow,Machine Learning
JOB02553,Machine Learning Engineer,Vertex Digital,"Gurgaon, India",1-3 years,B.E.,6-9 LPA,Full-time,aws,Cloud
JOB02553,Machine Learning Engineer,Vertex Digital,"Gurgaon, India",1-3 years,B.E.,6-9 LPA,Full-time,docker,DevOps
JOB02774,Data Analyst,TechNova Solutions,"Chennai, India",2-4 years,Master's Degree,11-14 LPA,Full-time,power bi,Data Analytics
JOB02774,Data Analyst,TechNova Solutions,"Chennai, India",2-4 years,Master's Degree,11-14 LPA,Full-time,tableau,Data Analytics
JOB02774,Data Analyst,TechNova Solutions,"Chennai, India",2-4 years,Master's Degree,11-14 LPA,Full-time,excel,Data Analytics
JOB09400,Cloud Engineer,Apex Solutions,"Mumbai, India",2-4 years,Bachelor's Degree,10-12 LPA,Full-time,aws,Cloud
JOB09400,Cloud Engineer,Apex Solutions,"Mumbai, India",2-4 years,Bachelor's Degree,10-12 LPA,Full-time,azure,Cloud
JOB09400,Cloud Engineer,Apex Solutions,"Mumbai, India",2-4 years,Bachelor's Degree,10-12 LPA,Full-time,docker,DevOps
JOB09400,Cloud Engineer,Apex Solutions,"Mumbai, India",2-4 years,Bachelor's Degree,10-12 LPA,Full-time,kubernetes,DevOps
JOB03552,DevOps Engineer,NexaWorks,"Gurgaon, India",0-2 years,B.Tech,3-6 LPA,Full-time,aws,Cloud
JOB03552,DevOps Engineer,NexaWorks,"Gurgaon, India",0-2 years,B.Tech,3-6 LPA,Full-time,kubernetes,DevOps
JOB03723,Software Engineer,TechNova Solutions,"Bangalore, India",0-2 years,B.E.,5-10 LPA,Full-time,java,Programming
JOB03723,Software Engineer,TechNova Solutions,"Bangalore, India",0-2 years,B.E.,5-10 LPA,Full-time,sql,Database
JOB03723,Software Engineer,TechNova Solutions,"Bangalore, India",0-2 years,B.E.,5-10 LPA,Full-time,docker,DevOps
JOB03723,Software Engineer,TechNova Solutions,"Bangalore, India",0-2 years,B.E.,5-10 LPA,Full-time,git,Version Control
JOB06796,Machine Learning Engineer,TechNova Solutions,"Hyderabad, India",2-4 years,Master's Degree,5-7 LPA,Full-time,python,Programming
JOB06796,Machine Learning Engineer,TechNova Solutions,"Hyderabad, India",2-4 years,Master's Degree,5-7 LPA,Full-time,sql,Database
JOB06796,Machine Learning Engineer,TechNova Solutions,"Hyderabad, India",2-4 years,Master's Degree,5-7 LPA,Full-time,tensorflow,Machine Learning
JOB06796,Machine Learning Engineer,TechNova Solutions,"Hyderabad, India",2-4 years,Master's Degree,5-7 LPA,Full-time,pytorch,Machine Learning
JOB06796,Machine Learning Engineer,TechNova Solutions,"Hyderabad, India",2-4 years,Master's Degree,5-7 LPA,Full-time,docker,DevOps
JOB00521,DevOps Engineer,BlueOrbit Software,"Pune, India",3-5 years,B.Tech/M.Tech,9-14 LPA,Part-time,aws,Cloud
JOB00521,DevOps Engineer,BlueOrbit Software,"Pune, India",3-5 years,B.Tech/M.Tech,9-14 LPA,Part-time,docker,DevOps
JOB00521,DevOps Engineer,BlueOrbit Software,"Pune, India",3-5 years,B.Tech/M.Tech,9-14 LPA,Part-time,git,Version Control
JOB08807,Business Analyst,TechNova Solutions,Remote,5-8 years,Bachelor's Degree,12-14 LPA,Part-time,power bi,Data Analytics
JOB08807,Business Analyst,TechNova Solutions,Remote,5-8 years,Bachelor's Degree,12-14 LPA,Part-time,tableau,Data Analytics
JOB08807,Business Analyst,TechNova Solutions,Remote,5-8 years,Bachelor's Degree,12-14 LPA,Part-time,excel,Data Analytics
JOB04539,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",3-5 years,B.Tech,11-15 LPA,Full-time,python,Programming
JOB04539,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",3-5 years,B.Tech,11-15 LPA,Full-time,sql,Database
JOB04539,Machine Learning Engineer,DataBridge Analytics,"Mumbai, India",3-5 years,B.Tech,11-15 LPA,Full-time,aws,Cloud
JOB06936,Machine Learning Engineer,TechNova Solutions,"Delhi, India",2-4 years,Master's Degree,10-14 LPA,Part-time,python,Programming
JOB06936,Machine Learning Engineer,TechNova Solutions,"Delhi, India",2-4 years,Master's Degree,10-14 LPA,Part-time,sql,Database
JOB06936,Machine Learning Engineer,TechNova Solutions,"Delhi, India",2-4 years,Master's Degree,10-14 LPA,Part-time,pytorch,Machine Learning
JOB06936,Machine Learning Engineer,TechNova Solutions,"Delhi, India",2-4 years,Master's Degree,10-14 LPA,Part-time,aws,Cloud
JOB06936,Machine Learning Engineer,TechNova Solutions,"Delhi, India",2-4 years,Master's Degree,10-14 LPA,Part-time,docker,DevOps
JOB01823,Software Engineer,CodeCraft India,"Bangalore, India",3-5 years,Master's Degree,12-17 LPA,Internship,python,Programming
JOB01823,Software Engineer,CodeCraft India,"Bangalore, India",3-5 years,Master's Degree,12-17 LPA,Internship,sql,Database
JOB01823,Software Engineer,CodeCraft India,"Bangalore, India",3-5 years,Master's Degree,12-17 LPA,Internship,docker,DevOps
JOB01823,Software Engineer,CodeCraft India,"Bangalore, India",3-5 years,Master's Degree,12-17 LPA,Internship,git,Version Control
JOB04087,Machine Learning Engineer,DataBridge Analytics,"Delhi, India",5-8 years,B.E.,12-17 LPA,Full-time,python,Programming
JOB04087,Machine Learning Engineer,DataBridge Analytics,"Delhi, India",5-8 years,B.E.,12-17 LPA,Full-time,tensorflow,Machine Learning
JOB04087,Machine Learning Engineer,DataBridge Analytics,"Delhi, India",5-8 years,B.E.,12-17 LPA,Full-time,pytorch,Machine Learning
JOB04087,Machine Learning Engineer,DataBridge Analytics,"Delhi, India",5-8 years,B.E.,12-17 LPA,Full-time,docker,DevOps
JOB08462,Backend Developer,NextGen Systems,Remote,2-4 years,B.Tech/M.Tech,8-13 LPA,Contract,python,Programming
JOB08462,Backend Developer,NextGen Systems,Remote,2-4 years,B.Tech/M.Tech,8-13 LPA,Contract,sql,Database
JOB08462,Backend Developer,NextGen Systems,Remote,2-4 years,B.Tech/M.Tech,8-13 LPA,Contract,postgresql,Database
JOB08462,Backend Developer,NextGen Systems,Remote,2-4 years,B.Tech/M.Tech,8-13 LPA,Contract,docker,DevOps
JOB08835,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,Bachelor's Degree,6-10 LPA,Full-time,python,Programming
JOB08835,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,Bachelor's Degree,6-10 LPA,Full-time,sql,Database
JOB08835,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,Bachelor's Degree,6-10 LPA,Full-time,tensorflow,Machine Learning
JOB08835,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,Bachelor's Degree,6-10 LPA,Full-time,pytorch,Machine Learning
JOB08835,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,Bachelor's Degree,6-10 LPA,Full-time,aws,Cloud
JOB08835,Machine Learning Engineer,TechNova Solutions,"Mumbai, India",3-5 years,Bachelor's Degree,6-10 LPA,Full-time,docker,DevOps
JOB07499,DevOps Engineer,TechNova Solutions,"Pune, India",0-2 years,Bachelor's Degree,6-11 LPA,Internship,aws,Cloud
JOB07499,DevOps Engineer,TechNova Solutions,"Pune, India",0-2 years,Bachelor's Degree,6-11 LPA,Internship,docker,DevOps
JOB07499,DevOps Engineer,TechNova Solutions,"Pune, India",0-2 years,Bachelor's Degree,6-11 LPA,Internship,kubernetes,DevOps
JOB07499,DevOps Engineer,TechNova Solutions,"Pune, India",0-2 years,Bachelor's Degree,6-11 LPA,Internship,git,Version Control
JOB07916,Frontend Developer,CloudSphere,"Delhi, India",5-8 years,B.Tech,5-9 LPA,Full-time,java,Programming
JOB07916,Frontend Developer,CloudSphere,"Delhi, India",5-8 years,B.Tech,5-9 LPA,Full-time,javascript,Programming
JOB07916,Frontend Developer,CloudSphere,"Delhi, India",5-8 years,B.Tech,5-9 LPA,Full-time,git,Version Control
JOB00310,Frontend Developer,CodeCraft India,"Gwalior, India",2-4 years,B.E.,9-11 LPA,Full-time,java,Programming
JOB00310,Frontend Developer,CodeCraft India,"Gwalior, India",2-4 years,B.E.,9-11 LPA,Full-time,javascript,Programming
JOB00310,Frontend Developer,CodeCraft India,"Gwalior, India",2-4 years,B.E.,9-11 LPA,Full-time,git,Version Control
JOB07894,Machine Learning Engineer,InnovateLabs,"Gwalior, India",2-4 years,Master's Degree,6-10 LPA,Full-time,python,Programming
JOB07894,Machine Learning Engineer,InnovateLabs,"Gwalior, India",2-4 years,Master's Degree,6-10 LPA,Full-time,sql,Database
JOB07894,Machine Learning Engineer,InnovateLabs,"Gwalior, India",2-4 years,Master's Degree,6-10 LPA,Full-time,tensorflow,Machine Learning
JOB07894,Machine Learning Engineer,InnovateLabs,"Gwalior, India",2-4 years,Master's Degree,6-10 LPA,Full-time,pytorch,Machine Learning
JOB07894,Machine Learning Engineer,InnovateLabs,"Gwalior, India",2-4 years,Master's Degree,6-10 LPA,Full-time,docker,DevOps
JOB06621,Software Engineer,BlueOrbit Software,"Noida, India",5-8 years,B.E.,10-14 LPA,Full-time,java,Programming
JOB06621,Software Engineer,BlueOrbit Software,"Noida, India",5-8 years,B.E.,10-14 LPA,Full-time,sql,Database
JOB06621,Software Engineer,BlueOrbit Software,"Noida, India",5-8 years,B.E.,10-14 LPA,Full-time,git,Version Control
JOB07483,Data Scientist,InnovateLabs,"Mumbai, India",1-3 years,Bachelor's Degree,8-12 LPA,Full-time,python,Programming
JOB07483,Data Scientist,InnovateLabs,"Mumbai, India",1-3 years,Bachelor's Degree,8-12 LPA,Full-time,pandas,Data Science
JOB07483,Data Scientist,InnovateLabs,"Mumbai, India",1-3 years,Bachelor's Degree,8-12 LPA,Full-time,numpy,Data Science
JOB07483,Data Scientist,InnovateLabs,"Mumbai, India",1-3 years,Bachelor's Degree,8-12 LPA,Full-time,aws,Cloud
JOB03600,Data Analyst,NexaWorks,"Delhi, India",2-4 years,Bachelor's Degree,10-15 LPA,Full-time,python,Programming
JOB03600,Data Analyst,NexaWorks,"Delhi, India",2-4 years,Bachelor's Degree,10-15 LPA,Full-time,sql,Database
JOB03600,Data Analyst,NexaWorks,"Delhi, India",2-4 years,Bachelor's Degree,10-15 LPA,Full-time,power bi,Data Analytics
JOB03600,Data Analyst,NexaWorks,"Delhi, India",2-4 years,Bachelor's Degree,10-15 LPA,Full-time,tableau,Data Analytics
JOB03600,Data Analyst,NexaWorks,"Delhi, India",2-4 years,Bachelor's Degree,10-15 LPA,Full-time,excel,Data Analytics
JOB03623,Cloud Engineer,Quantix Technologies,"Delhi, India",3-5 years,B.Tech/M.Tech,7-12 LPA,Full-time,python,Programming
JOB03623,Cloud Engineer,Quantix Technologies,"Delhi, India",3-5 years,B.Tech/M.Tech,7-12 LPA,Full-time,aws,Cloud
JOB03623,Cloud Engineer,Quantix Technologies,"Delhi, India",3-5 years,B.Tech/M.Tech,7-12 LPA,Full-time,azure,Cloud
JOB03623,Cloud Engineer,Quantix Technologies,"Delhi, India",3-5 years,B.Tech/M.Tech,7-12 LPA,Full-time,docker,DevOps
JOB03812,Backend Developer,InnovateLabs,"Hyderabad, India",2-4 years,B.Tech,5-7 LPA,Full-time,python,Programming
JOB03812,Backend Developer,InnovateLabs,"Hyderabad, India",2-4 years,B.Tech,5-7 LPA,Full-time,java,Programming
JOB03812,Backend Developer,InnovateLabs,"Hyderabad, India",2-4 years,B.Tech,5-7 LPA,Full-time,sql,Database
JOB03812,Backend Developer,InnovateLabs,"Hyderabad, India",2-4 years,B.Tech,5-7 LPA,Full-time,postgresql,Database
JOB03812,Backend Developer,InnovateLabs,"Hyderabad, India",2-4 years,B.Tech,5-7 LPA,Full-time,docker,DevOps
JOB06006,Business Analyst,DataBridge Analytics,Remote,0-2 years,B.E.,3-7 LPA,Full-time,sql,Database
JOB06006,Business Analyst,DataBridge Analytics,Remote,0-2 years,B.E.,3-7 LPA,Full-time,power bi,Data Analytics
JOB06006,Business Analyst,DataBridge Analytics,Remote,0-2 years,B.E.,3-7 LPA,Full-time,excel,Data Analytics
JOB03451,Machine Learning Engineer,Vertex Digital,"Hyderabad, India",3-5 years,B.Tech,5-9 LPA,Contract,python,Programming
JOB03451,Machine Learning Engineer,Vertex Digital,"Hyderabad, India",3-5 years,B.Tech,5-9 LPA,Contract,sql,Database
JOB03451,Machine Learning Engineer,Vertex Digital,"Hyderabad, India",3-5 years,B.Tech,5-9 LPA,Contract,tensorflow,Machine Learning
JOB03451,Machine Learning Engineer,Vertex Digital,"Hyderabad, India",3-5 years,B.Tech,5-9 LPA,Contract,pytorch,Machine Learning
JOB03451,Machine Learning Engineer,Vertex Digital,"Hyderabad, India",3-5 years,B.Tech,5-9 LPA,Contract,docker,DevOps
JOB04592,Software Engineer,NexaWorks,"Noida, India",1-3 years,Bachelor's Degree,8-12 LPA,Contract,python,Programming
JOB04592,Software Engineer,NexaWorks,"Noida, India",1-3 years,Bachelor's Degree,8-12 LPA,Contract,java,Programming
JOB04592,Software Engineer,NexaWorks,"Noida, India",1-3 years,Bachelor's Degree,8-12 LPA,Contract,sql,Database
JOB04592,Software Engineer,NexaWorks,"Noida, India",1-3 years,Bachelor's Degree,8-12 LPA,Contract,docker,DevOps
JOB04592,Software Engineer,NexaWorks,"Noida, India",1-3 years,Bachelor's Degree,8-12 LPA,Contract,git,Version Control
JOB00206,DevOps Engineer,NexaWorks,"Chennai, India",0-2 years,B.E.,6-8 LPA,Full-time,aws,Cloud
JOB09939,Machine Learning Engineer,FinEdge Technologies,"Pune, India",5-8 years,B.Tech,12-15 LPA,Full-time,python,Programming
JOB09939,Machine Learning Engineer,FinEdge Technologies,"Pune, India",5-8 years,B.Tech,12-15 LPA,Full-time,sql,Database
JOB09939,Machine Learning Engineer,FinEdge Technologies,"Pune, India",5-8 years,B.Tech,12-15 LPA,Full-time,tensorflow,Machine Learning
JOB09939,Machine Learning Engineer,FinEdge Technologies,"Pune, India",5-8 years,B.Tech,12-15 LPA,Full-time,aws,Cloud
JOB09939,Machine Learning Engineer,FinEdge Technologies,"Pune, India",5-8 years,B.Tech,12-15 LPA,Full-time,docker,DevOps
JOB01136,Machine Learning Engineer,Vertex Digital,"Pune, India",0-2 years,Master's Degree,5-10 LPA,Full-time,python,Programming
JOB01136,Machine Learning Engineer,Vertex Digital,"Pune, India",0-2 years,Master's Degree,5-10 LPA,Full-time,pytorch,Machine Learning
JOB01136,Machine Learning Engineer,Vertex Digital,"Pune, India",0-2 years,Master's Degree,5-10 LPA,Full-time,aws,Cloud
JOB09480,Cloud Engineer,BlueOrbit Software,"Delhi, India",5-8 years,B.Tech/M.Tech,7-12 LPA,Contract,python,Programming
